MMSI,BaseDateTime,LAT,LON
538070052,2022-03-31T00:00:00,26.10766,-80.11705
367449780,2022-03-31T00:00:14,21.2212,-157.89167
367564240,2022-03-31T00:01:09,29.98099,-93.8821
367473510,2022-03-31T00:00:08,32.6902,-80.22371
477040800,2022-03-31T00:00:01,29.7397,-95.27952
367559620,2022-03-31T00:00:04,29.97103,-90.28041
368052660,2022-03-31T00:01:10,40.02407,-91.48914
368067890,2022-03-31T00:00:03,27.81207,-97.40318
366982340,2022-03-31T00:00:03,47.63204,-122.3793
538008391,2022-03-31T00:00:00,28.92893,-94.43236
367134000,2022-03-31T00:00:03,29.6054,-89.86896
367311850,2022-03-31T00:00:01,27.94406,-82.81884
235102349,2022-03-31T00:00:05,28.49102,-89.10206
367478440,2022-03-31T00:00:02,29.74344,-95.1632
367755860,2022-03-31T00:00:02,30.49243,-91.19269
367505040,2022-03-31T00:00:01,28.69012,-95.95911
366996690,2022-03-31T00:00:07,31.4243,-91.50201
367003770,2022-03-31T00:00:05,26.05543,-97.21252
368128420,2022-03-31T00:00:09,38.11184,-90.24589
378111952,2022-03-31T00:00:17,24.56162,-81.80155
316033814,2022-03-31T00:00:03,49.14419,-123.87168
367620180,2022-03-31T00:00:02,30.0925,-93.72423
374606000,2022-03-31T00:00:06,45.652,-122.76019
367008680,2022-03-31T00:00:03,30.37633,-91.22647
369990135,2022-03-31T00:00:06,28.41598,-80.62055
538071402,2022-03-31T00:00:57,25.78571,-80.18024
538005923,2022-03-31T00:00:04,26.40834,-79.87025
367094420,2022-03-31T00:00:05,47.63574,-122.32847
316042019,2022-03-31T00:00:08,49.25646,-125.84191
368149820,2022-03-31T00:00:07,30.28028,-87.66212
367177660,2022-03-31T00:00:59,45.60721,-122.6782
367482970,2022-03-31T00:01:02,30.04986,-90.51833
366982340,2022-03-31T00:01:12,47.63202,-122.37932
366997820,2022-03-31T00:00:10,29.94218,-90.36449
367592590,2022-03-31T00:00:15,18.3314,-64.7958
367327540,2022-03-31T00:01:14,29.83473,-93.95556
368165440,2022-03-31T00:00:03,30.05498,-90.57645
338142000,2022-03-31T00:00:08,47.66333,-122.91554
367157090,2022-03-31T00:00:00,27.80885,-97.36739
368179250,2022-03-31T00:01:07,25.76432,-80.13959
368182290,2022-03-31T00:00:02,18.3332,-64.95276
367706830,2022-03-31T00:00:04,29.92629,-90.21762
367796610,2022-03-31T00:00:02,29.32057,-94.64195
368044440,2022-03-31T00:00:04,29.78764,-95.07209
338725000,2022-03-31T00:01:10,29.30947,-94.64792
367452870,2022-03-31T00:00:00,34.96757,-88.22693
366838630,2022-03-31T00:00:03,30.17209,-85.75298
209613000,2022-03-31T00:00:00,29.80067,-79.81317
367325150,2022-03-31T00:00:08,29.79625,-93.32627
368009570,2022-03-31T00:00:01,30.03139,-93.73918
316005204,2022-03-31T00:00:00,49.15502,-125.90844
367716740,2022-03-31T00:00:01,40.54499,-80.63814
367107320,2022-03-31T00:00:02,30.31825,-81.63073
367054810,2022-03-31T00:00:42,41.49588,-88.11463
367166430,2022-03-31T00:00:02,29.40571,-94.74299
367008390,2022-03-31T00:00:04,29.30163,-94.83563
367066970,2022-03-31T00:00:01,18.44777,-66.09076
368097160,2022-03-31T00:00:02,29.73298,-95.02012
367331110,2022-03-31T00:00:01,29.74445,-93.86893
367521420,2022-03-31T00:00:14,41.88962,-87.62566
366999701,2022-03-31T00:00:01,30.36349,-89.08955
367505030,2022-03-31T00:00:06,29.37517,-94.8665
338755000,2022-03-31T00:00:02,29.56721,-90.72742
366772780,2022-03-31T00:00:02,47.60081,-122.3888
366953880,2022-03-31T00:00:08,43.80515,-91.26014
367527220,2022-03-31T00:00:04,29.60591,-89.87175
367549670,2022-03-31T00:00:10,29.78781,-95.07115
367744570,2022-03-31T00:00:03,37.07934,-89.15061
366961440,2022-03-31T00:00:12,30.04941,-90.49056
376146000,2022-03-31T00:00:03,49.13282,-123.30886
368681000,2022-03-31T00:01:13,29.64329,-91.10634
367173280,2022-03-31T00:01:17,29.83014,-90.05334
367544950,2022-03-31T00:00:08,37.15601,-89.08292
338926283,2022-03-31T00:00:03,42.93395,-78.90513
368106020,2022-03-31T00:00:07,30.36985,-87.23919
366954210,2022-03-31T00:00:06,29.87923,-90.0723
366986780,2022-03-31T00:00:00,42.45214,-90.60643
367714330,2022-03-31T00:00:10,29.46294,-94.5399
367702040,2022-03-31T00:00:10,36.11597,-89.62155
367116420,2022-03-31T00:00:02,31.00165,-91.66136
316027734,2022-03-31T00:00:03,49.28637,-123.10039
368053680,2022-03-31T00:00:02,37.05537,-88.50494
367493870,2022-03-31T00:00:03,37.14161,-89.09563
367693160,2022-03-31T00:00:05,29.70691,-95.04101
367166940,2022-03-31T00:00:05,29.84486,-91.87168
367669550,2022-03-31T00:00:06,48.51258,-122.64559
367508280,2022-03-31T00:00:04,29.64196,-91.11409
538007621,2022-03-31T00:00:11,29.74359,-93.87128
367318730,2022-03-31T00:00:04,29.97278,-90.27823
367530490,2022-03-31T00:00:20,28.52734,-80.24017
338103225,2022-03-31T00:00:08,48.49667,-122.6
538006284,2022-03-31T00:00:20,29.35115,-94.72893
367641640,2022-03-31T00:00:01,37.91003,-87.87494
367617690,2022-03-31T00:00:01,29.99331,-90.44781
477444500,2022-03-31T00:00:02,28.17424,-79.89549
367728730,2022-03-31T00:00:03,29.76366,-95.06991
367451120,2022-03-31T00:00:05,32.85567,-79.95545
636091121,2022-03-31T00:00:05,28.72668,-94.22433
316013431,2022-03-31T00:00:06,48.41458,-123.3866
367667560,2022-03-31T00:00:06,32.08521,-81.05095
367479650,2022-03-31T00:00:08,27.82137,-97.20807
316037994,2022-03-31T00:00:08,49.30652,-123.0786
366996610,2022-03-31T00:00:00,28.95055,-95.33388
378112626,2022-03-31T00:00:01,25.74657,-80.17497
366952340,2022-03-31T00:00:02,34.81166,-87.61213
367014440,2022-03-31T00:00:08,35.07607,-90.15723
368102310,2022-03-31T00:00:07,38.53896,-90.2553
352898775,2022-03-31T00:00:07,29.72602,-95.26516
369952000,2022-03-31T00:00:07,21.35479,-157.95106
538071296,2022-03-31T00:00:08,26.09813,-80.16397
367416750,2022-03-31T00:00:09,30.24804,-81.11596
367687870,2022-03-31T00:00:01,34.78143,-87.68432
367491710,2022-03-31T00:00:03,30.37111,-88.56449
316005623,2022-03-31T00:00:05,49.29047,-123.06103
368032000,2022-03-31T00:00:06,47.62727,-122.38088
366998130,2022-03-31T00:00:00,30.04808,-90.59865
367629830,2022-03-31T00:00:03,29.67716,-91.19958
367642130,2022-03-31T00:00:03,38.69013,-85.15868
367415180,2022-03-31T00:00:03,29.40597,-94.74321
366857410,2022-03-31T00:00:04,32.85434,-79.95292
368173440,2022-03-31T00:00:08,29.59791,-90.66556
367021170,2022-03-31T00:00:03,28.37902,-96.09607
367618990,2022-03-31T00:00:08,34.70825,-90.57449
538005061,2022-03-31T00:00:02,28.89256,-88.10452
368085790,2022-03-31T00:00:01,29.97315,-93.84731
368092790,2022-03-31T00:00:06,30.05878,-93.57321
366996630,2022-03-31T00:00:06,28.951,-95.33452
316005724,2022-03-31T00:00:13,48.42414,-123.38424
366914760,2022-03-31T00:00:07,29.79558,-93.32561
366932970,2022-03-31T00:00:07,46.08966,-122.92923
367599790,2022-03-31T00:00:00,29.86819,-89.92557
366872110,2022-03-31T00:00:03,25.76439,-80.1456
367129470,2022-03-31T00:00:14,29.97273,-90.27808
316003600,2022-03-31T00:00:05,49.312,-123.10683
367666170,2022-03-31T00:00:06,30.18375,-93.31005
366997430,2022-03-31T00:00:08,29.87546,-90.00611
367547280,2022-03-31T00:00:07,29.72435,-95.27331
319196700,2022-03-31T00:00:12,27.4566,-80.30607
367597910,2022-03-31T00:00:25,47.64459,-122.34435
366984940,2022-03-31T00:00:05,41.36825,-91.06633
367532840,2022-03-31T00:00:13,30.46469,-91.2003
367149340,2022-03-31T00:00:03,29.7623,-95.10953
316011981,2022-03-31T00:00:00,48.66879,-123.4044
366986450,2022-03-31T00:00:03,41.79214,-90.24425
367430850,2022-03-31T00:00:00,30.16739,-85.70497
338203000,2022-03-31T00:00:01,29.71279,-89.98842
367637190,2022-03-31T00:00:05,29.77746,-92.17665
367611420,2022-03-31T00:00:05,45.68464,-121.88631
355068000,2022-03-31T00:00:04,26.0611,-80.13041
367046890,2022-03-31T00:00:04,46.16775,-123.91442
367544960,2022-03-31T00:00:09,29.34941,-94.73777
368159880,2022-03-31T00:00:38,34.78856,-87.66832
366999502,2022-03-31T00:00:10,35.09649,-85.20959
367005580,2022-03-31T00:00:38,34.80783,-87.61807
352306000,2022-03-31T00:00:00,26.46309,-79.51198
356087000,2022-03-31T00:01:02,27.60403,-82.74066
636015410,2022-03-31T00:00:00,28.50984,-94.20746
367371820,2022-03-31T00:01:05,17.99474,-66.77483
316047351,2022-03-31T00:00:02,49.27371,-123.13928
636092780,2022-03-31T00:00:02,28.27633,-92.99317
367318540,2022-03-31T00:00:08,30.69614,-88.03506
367170010,2022-03-31T00:00:09,28.67498,-95.99063
368013040,2022-03-31T00:00:11,49.29015,-122.89853
367702470,2022-03-31T00:00:10,30.0045,-90.79635
316005551,2022-03-31T00:00:01,49.20508,-123.05479
367704950,2022-03-31T00:00:01,30.05163,-90.50679
477518100,2022-03-31T00:00:02,30.71603,-88.04152
256725000,2022-03-31T00:00:02,25.7572,-80.14197
367444730,2022-03-31T00:00:04,29.67912,-91.2195
338234539,2022-03-31T00:00:15,27.79803,-82.78001
367001730,2022-03-31T00:00:01,30.08589,-90.91136
367456430,2022-03-31T00:00:05,29.7619,-95.07574
229054000,2022-03-31T00:00:05,48.4711,-125.05097
367005360,2022-03-31T00:01:11,29.57212,-90.59388
369970147,2022-03-31T00:00:05,43.97958,-124.64236
538006696,2022-03-31T00:01:12,30.00609,-88.4442
316003447,2022-03-31T00:00:06,49.11805,-123.16412
367467980,2022-03-31T00:01:20,28.95043,-89.38825
538004628,2022-03-31T00:00:04,32.01223,-80.66633
367575120,2022-03-31T00:00:07,36.06111,-89.68882
226235000,2022-03-31T00:00:00,32.69699,-117.15593
366999713,2022-03-31T00:00:01,29.89591,-92.11637
367474710,2022-03-31T00:00:01,29.97109,-90.28256
367328540,2022-03-31T00:00:07,29.42878,-94.82619
366553750,2022-03-31T00:00:11,29.91999,-90.07679
367666110,2022-03-31T00:01:11,29.25584,-89.35949
259709000,2022-03-31T00:00:31,18.72126,-64.03597
368203670,2022-03-31T00:01:09,29.75101,-95.1071
366969670,2022-03-31T00:01:10,29.767,-95.10108
367168040,2022-03-31T00:00:13,26.83226,-80.0539
367643270,2022-03-31T00:01:11,31.15171,-87.97295
338218374,2022-03-31T00:01:12,48.75502,-122.50479
369970329,2022-03-31T00:00:01,39.36186,-81.31961
367402520,2022-03-31T00:00:01,39.04886,-81.80125
368169060,2022-03-31T00:00:07,30.05872,-93.60508
367003820,2022-03-31T00:00:11,29.67189,-91.13598
367057690,2022-03-31T00:00:06,30.28014,-91.20201
367648680,2022-03-31T00:00:11,32.35014,-90.97615
367645170,2022-03-31T00:00:06,45.6478,-122.74406
367194680,2022-03-31T00:00:03,33.96981,-91.09233
316005716,2022-03-31T00:00:08,49.18734,-122.72111
368032610,2022-03-31T00:00:00,30.72653,-88.05582
367143960,2022-03-31T00:00:00,29.68609,-91.1875
257714000,2022-03-31T00:00:01,27.10582,-93.91009
367005220,2022-03-31T00:00:01,29.39347,-94.81466
367733240,2022-03-31T00:00:02,38.39933,-82.54921
367775120,2022-03-31T00:00:02,30.7102,-88.04025
367701960,2022-03-31T00:00:03,40.17703,-80.68416
367750780,2022-03-31T00:00:03,25.79883,-80.2491
374369000,2022-03-31T00:00:04,29.34738,-89.49014
367702550,2022-03-31T00:00:03,29.93906,-90.1786
636092426,2022-03-31T00:00:12,29.30768,-94.8111
368099320,2022-03-31T00:00:05,29.41595,-94.73167
367789330,2022-03-31T00:00:05,29.46604,-94.96991
368144370,2022-03-31T00:00:07,29.9351,-89.98938
367668760,2022-03-31T00:00:03,30.05368,-90.48458
305723000,2022-03-31T00:00:04,25.98206,-79.92824
367482470,2022-03-31T00:00:06,25.76833,-80.16469
367750650,2022-03-31T00:00:00,29.57232,-90.59386
367015310,2022-03-31T00:00:00,30.65676,-88.04518
367646390,2022-03-31T00:00:01,29.84872,-90.02515
548973000,2022-03-31T00:00:04,27.60719,-82.82878
366961810,2022-03-31T00:00:02,40.68015,-89.565
339318000,2022-03-31T00:00:03,24.56431,-81.73623
367645460,2022-03-31T00:00:06,38.78813,-84.85073
367656430,2022-03-31T00:00:10,29.95726,-93.85767
367739650,2022-03-31T00:00:00,29.25693,-89.36042
538009699,2022-03-31T00:00:03,29.94924,-93.86384
369112000,2022-03-31T00:00:04,30.27589,-87.56915
367581150,2022-03-31T00:00:04,29.3136,-94.78618
565382000,2022-03-31T00:00:09,31.88958,-80.46252
367786680,2022-03-31T00:00:04,41.11464,-90.95809
311000112,2022-03-31T00:00:01,34.01481,-121.32683
367649810,2022-03-31T00:00:01,41.7056,-87.54821
538007403,2022-03-31T00:00:04,28.97475,-94.09201
316002238,2022-03-31T00:00:03,46.50406,-84.32692
367694480,2022-03-31T00:00:06,32.52655,-87.84001
368001250,2022-03-31T00:00:06,29.73372,-95.05337
367369060,2022-03-31T00:00:09,30.72636,-88.05613
366999388,2022-03-31T00:00:08,35.07237,-90.11549
368193180,2022-03-31T00:00:06,30.2045,-91.32065
367612240,2022-03-31T00:00:09,28.99264,-89.35917
378112839,2022-03-31T00:00:24,26.11462,-80.10835
368243320,2022-03-31T00:00:41,29.64925,-91.03295
316011981,2022-03-31T00:00:00,48.66879,-123.4044
316013198,2022-03-31T00:00:02,49.20589,-123.09003
366821510,2022-03-31T00:00:07,37.78713,-87.93902
338926409,2022-03-31T00:00:00,24.56542,-81.79943
357380000,2022-03-31T00:00:12,28.48317,-93.30233
367676010,2022-03-31T00:00:06,47.6559,-122.37887
367685630,2022-03-31T00:00:19,38.42773,-82.59687
367162740,2022-03-31T00:00:05,29.81683,-90.00588
367090590,2022-03-31T00:00:03,30.36058,-89.09195
368004350,2022-03-31T00:00:03,36.25143,-89.66784
368061910,2022-03-31T00:00:08,30.11627,-90.99999
367148620,2022-03-31T00:00:21,24.83092,-82.10122
367797960,2022-03-31T00:00:31,47.65841,-122.26828
367744620,2022-03-31T00:00:02,34.72403,-90.47853
235085999,2022-03-31T00:00:14,26.71376,-80.04833
366951230,2022-03-31T00:00:01,36.47425,-89.43407
367340440,2022-03-31T00:00:01,30.04113,-90.59995
367401170,2022-03-31T00:00:07,29.78399,-95.07078
354526000,2022-03-31T00:00:06,48.44199,-124.62875
367653290,2022-03-31T00:00:00,40.32114,-91.47058
367080250,2022-03-31T00:00:02,21.31007,-157.86812
367638050,2022-03-31T00:00:01,30.04754,-90.65349
368106220,2022-03-31T00:00:05,38.47919,-90.28122
477595800,2022-03-31T00:00:06,30.48037,-91.19438
367327650,2022-03-31T00:00:01,28.62078,-96.1288
366793340,2022-03-31T00:00:02,29.97906,-93.20189
367432180,2022-03-31T00:00:05,30.10391,-90.96788
338135307,2022-03-31T00:00:15,25.72547,-80.23482
366764730,2022-03-31T00:00:00,32.65303,-117.12239
367702120,2022-03-31T00:00:07,38.57262,-90.22586
368203470,2022-03-31T00:00:02,30.2857,-91.20979
367506740,2022-03-31T00:00:03,30.09193,-93.2986
367541740,2022-03-31T00:00:05,36.25247,-89.56443
368106490,2022-03-31T00:00:06,29.95793,-90.15399
367317080,2022-03-31T00:00:08,29.62437,-93.75092
366985000,2022-03-31T00:00:15,45.6429,-122.72392
368198310,2022-03-31T00:00:00,28.94806,-95.3289
367452990,2022-03-31T00:00:04,29.65792,-91.03086
311733000,2022-03-31T00:00:03,25.52151,-77.16936
367740820,2022-03-31T00:00:08,45.64328,-122.75281
367481670,2022-03-31T00:00:11,38.67338,-90.18403
215685000,2022-03-31T00:00:24,26.06881,-76.11745
367797450,2022-03-31T00:00:03,40.55023,-80.2075
367775320,2022-03-31T00:00:06,29.93848,-90.22285
367300350,2022-03-31T00:00:08,29.32096,-94.78445
366998090,2022-03-31T00:00:03,48.01338,-122.60798
367749350,2022-03-31T00:00:08,41.45146,-90.76706
368010960,2022-03-31T00:00:07,37.0452,-89.17562
367480010,2022-03-31T00:00:00,47.33184,-122.50779
366919210,2022-03-31T00:00:01,41.32851,-88.75407
369970622,2022-03-31T00:00:09,30.39652,-81.42989
316001221,2022-03-31T00:00:05,49.29072,-122.97477
368113380,2022-03-31T00:00:07,29.76323,-95.11272
367140820,2022-03-31T00:00:02,36.98678,-89.14259
368090840,2022-03-31T00:00:02,34.91851,-90.24481
316009165,2022-03-31T00:00:03,49.20065,-123.03547
367182730,2022-03-31T00:00:04,27.79541,-97.3307
369703000,2022-03-31T00:00:05,26.09275,-80.12342
367332910,2022-03-31T00:00:07,29.90913,-89.98147
319041200,2022-03-31T00:00:08,26.1118,-80.10812
367060690,2022-03-31T00:00:21,43.34576,-124.32153
367606280,2022-03-31T00:00:25,29.77849,-92.18063
367333940,2022-03-31T00:00:02,40.02386,-80.73381
367693030,2022-03-31T00:00:10,40.80024,-91.09789
368056740,2022-03-31T00:00:06,32.78735,-79.92351
367584510,2022-03-31T00:00:00,29.97208,-93.84375
538006146,2022-03-31T00:00:07,30.03188,-90.69894
316021988,2022-03-31T00:00:00,49.29491,-123.13325
367306860,2022-03-31T00:00:07,30.38979,-81.53477
367658890,2022-03-31T00:00:01,30.07446,-90.89958
368014910,2022-03-31T00:00:07,18.19105,-65.58563
367332830,2022-03-31T00:00:04,29.77633,-92.17431
367682990,2022-03-31T00:00:04,29.94657,-93.16913
366961250,2022-03-31T00:00:05,30.4255,-91.20302
367671160,2022-03-31T00:00:07,29.74943,-95.10328
368071410,2022-03-31T00:00:09,30.24695,-91.31925
538008654,2022-03-31T00:00:09,32.07965,-81.06331
366829480,2022-03-31T00:00:29,29.95152,-90.16479
368054020,2022-03-31T00:00:05,37.91744,-87.8841
367545860,2022-03-31T00:00:04,29.56722,-90.72753
366989990,2022-03-31T00:00:04,38.06727,-90.14347
538009198,2022-03-31T00:00:08,28.57528,-94.25928
319669000,2022-03-31T00:00:23,26.06067,-80.13093
367556630,2022-03-31T00:00:09,29.62748,-89.92171
368014850,2022-03-31T00:00:00,36.99213,-89.13298
249047000,2022-03-31T00:00:05,19.82044,-65.6914
338123469,2022-03-31T00:00:29,27.78875,-82.78575
367589070,2022-03-31T00:00:24,30.15402,-85.63781
367350310,2022-03-31T00:00:29,47.63233,-122.34005
316021988,2022-03-31T00:01:11,49.29493,-123.13323
319008900,2022-03-31T00:00:30,26.7479,-80.05092
367162640,2022-03-31T00:00:02,48.50009,-122.73883
367541760,2022-03-31T00:00:19,26.74893,-80.0503
368010090,2022-03-31T00:00:19,35.05207,-85.32732
367647060,2022-03-31T00:00:24,47.6367,-122.33865
369970839,2022-03-31T00:00:32,30.36704,-88.56342
367097570,2022-03-31T00:00:37,27.84381,-97.07036
366942080,2022-03-31T00:00:16,28.41606,-80.6231
368090840,2022-03-31T00:01:13,34.92045,-90.24457
366984180,2022-03-31T00:00:37,42.01127,-90.14562
367048000,2022-03-31T00:00:45,48.10623,-122.77951
577368000,2022-03-31T00:00:45,18.42247,-64.60992
366935380,2022-03-31T00:01:03,29.72949,-95.02665
367129670,2022-03-31T00:01:10,38.63358,-90.17587
367507690,2022-03-31T00:01:20,42.26151,-90.42255
368239110,2022-03-31T00:00:09,27.76832,-82.62833
367300350,2022-03-31T00:01:18,29.32095,-94.78447
367792310,2022-03-31T00:00:09,26.05566,-97.21263
367456760,2022-03-31T00:01:14,29.73284,-95.02172
352986205,2022-03-31T00:00:14,28.77316,-94.49272
352001169,2022-03-31T00:01:14,18.47837,-66.12868
319515000,2022-03-31T00:00:00,29.96711,-90.27469
367598830,2022-03-31T00:00:18,29.11203,-90.19378
367625610,2022-03-31T00:00:02,29.77512,-95.07819
367133160,2022-03-31T00:00:02,20.99099,-157.31915
367500460,2022-03-31T00:00:03,30.5158,-91.23937
368094710,2022-03-31T00:00:06,31.50418,-81.30223
367707210,2022-03-31T00:00:09,38.424,-82.59919
316014646,2022-03-31T00:00:09,49.11169,-123.31874
367517330,2022-03-31T00:00:02,27.76889,-82.62828
368184980,2022-03-31T00:00:04,29.73305,-95.02021
367323150,2022-03-31T00:00:04,29.59981,-90.66109
368052910,2022-03-31T00:00:01,30.00928,-89.91921
367526590,2022-03-31T00:00:04,30.03412,-93.7803
368070420,2022-03-31T00:00:03,29.05982,-95.67254
367631890,2022-03-31T00:00:07,29.94314,-90.31519
367530220,2022-03-31T00:00:06,47.65731,-122.37945
366884240,2022-03-31T00:00:07,27.85445,-82.39566
367584550,2022-03-31T00:00:08,29.6532,-94.26102
366954010,2022-03-31T00:00:08,28.94966,-95.33013
366816020,2022-03-31T00:00:10,29.72123,-95.2744
367379290,2022-03-31T00:00:00,30.29167,-91.22357
368142610,2022-03-31T00:00:07,29.71766,-95.24294
366088000,2022-03-31T00:00:04,29.12945,-90.20136
367613790,2022-03-31T00:00:08,29.77353,-95.07844
367702480,2022-03-31T00:00:08,29.9952,-90.82697
367705210,2022-03-31T00:00:11,29.65623,-94.68283
368103770,2022-03-31T00:00:12,35.39833,-90.06807
367610280,2022-03-31T00:00:14,37.01343,-89.17151
367655340,2022-03-31T00:00:17,37.90283,-87.86509
368105000,2022-03-31T00:00:19,30.39272,-81.43467
367533940,2022-03-31T00:00:24,29.99976,-89.98834
367588940,2022-03-31T00:01:03,29.5549,-90.75289
368045340,2022-03-31T00:01:11,40.2468,-80.65153
367519920,2022-03-31T00:01:12,29.68663,-91.1774
368050130,2022-03-31T00:00:00,32.14289,-81.13933
538080034,2022-03-31T00:00:03,26.08885,-80.17442
367310270,2022-03-31T00:00:03,21.26987,-158.08834
366772990,2022-03-31T00:00:06,47.60336,-122.42707
367690010,2022-03-31T00:00:04,30.20495,-93.27516
369858000,2022-03-31T00:00:10,24.56459,-81.8007
367517330,2022-03-31T00:01:11,27.76888,-82.6283
367003390,2022-03-31T00:01:13,29.89,-89.99742
367511370,2022-03-31T00:00:43,36.22497,-95.73031
369342000,2022-03-31T00:00:27,29.35808,-90.25131
367445000,2022-03-31T00:00:44,29.87558,-89.94334
367127050,2022-03-31T00:01:00,29.78734,-95.08298
367759850,2022-03-31T00:01:11,39.71089,-79.92561
368473000,2022-03-31T00:01:00,30.38983,-81.53631
367308610,2022-03-31T00:00:02,33.77174,-118.21192
367616040,2022-03-31T00:00:00,29.84461,-91.88516
368014850,2022-03-31T00:01:02,36.99129,-89.12965
367763730,2022-03-31T00:00:06,29.31832,-94.78436
367596750,2022-03-31T00:00:06,27.81018,-97.37873
368124510,2022-03-31T00:00:01,38.58097,-90.21127
366773090,2022-03-31T00:00:07,48.54109,-123.01151
366984240,2022-03-31T00:00:03,34.82542,-90.42546
367704590,2022-03-31T00:00:10,29.40513,-94.7429
367748330,2022-03-31T00:00:07,29.60039,-90.36442
367524420,2022-03-31T00:00:17,29.57185,-90.59413
368054570,2022-03-31T00:00:07,30.05915,-93.54713
538009508,2022-03-31T00:00:18,28.63092,-94.72793
368213040,2022-03-31T00:00:05,29.76693,-91.77552
338102368,2022-03-31T00:00:20,47.79572,-122.49866
564335000,2022-03-31T00:00:04,29.78953,-90.01296
338205828,2022-03-31T00:00:13,27.7664,-82.42892
368163530,2022-03-31T00:00:36,30.38803,-81.46005
367524110,2022-03-31T00:01:20,29.6925,-94.98895
563093900,2022-03-31T00:01:18,30.0579,-88.42148
367333880,2022-03-31T00:00:40,40.27087,-79.89438
366961670,2022-03-31T00:00:01,29.76226,-95.08985
366100000,2022-03-31T00:01:18,28.57345,-87.93373
228335900,2022-03-31T00:00:02,32.73822,-79.84498
367592280,2022-03-31T00:00:05,30.40007,-81.43273
367311490,2022-03-31T00:00:08,29.84138,-91.94998
316004658,2022-03-31T00:00:09,49.33681,-123.46729
304010983,2022-03-31T00:00:01,26.565,-94.5475
366994190,2022-03-31T00:00:14,29.98673,-90.39937
367421660,2022-03-31T00:00:07,47.05124,-122.90567
367369930,2022-03-31T00:00:18,30.10442,-93.31082
311000720,2022-03-31T00:00:02,17.33234,-66.20803
367106880,2022-03-31T00:00:00,30.28323,-91.22297
368027980,2022-03-31T00:00:10,29.54757,-90.69389
241132000,2022-03-31T00:00:06,27.67132,-95.03412
368158770,2022-03-31T00:00:07,30.4077,-87.25834
367608850,2022-03-31T00:00:14,29.25795,-89.96651
367724490,2022-03-31T00:00:05,34.86356,-90.3358
367373000,2022-03-31T00:00:04,28.66158,-89.55149
258669000,2022-03-31T00:00:21,29.10433,-94.7005
319155000,2022-03-31T00:00:25,26.70189,-80.04566
367390720,2022-03-31T00:00:13,29.26094,-89.96388
316030626,2022-03-31T00:00:06,48.84478,-123.32554
538004026,2022-03-31T00:00:05,29.36618,-94.89147
367188940,2022-03-31T00:00:04,27.81166,-97.40908
368169710,2022-03-31T00:00:10,30.69212,-81.45979
538005445,2022-03-31T00:00:09,29.53923,-89.76159
372804000,2022-03-31T00:00:08,26.03426,-79.635
367519080,2022-03-31T00:00:32,28.80979,-91.37183
366772780,2022-03-31T00:01:03,47.60107,-122.38185
228335900,2022-03-31T00:01:11,32.73628,-79.84118
368059520,2022-03-31T00:00:08,29.54794,-90.7038
367491710,2022-03-31T00:01:11,30.37112,-88.56449
367513120,2022-03-31T00:01:06,45.9291,-119.28439
538006810,2022-03-31T00:00:04,45.64152,-122.72421
367482320,2022-03-31T00:01:00,18.00587,-66.765
367589050,2022-03-31T00:00:08,38.84278,-90.10583
367592280,2022-03-31T00:01:25,30.40008,-81.43273
367397580,2022-03-31T00:00:23,30.27648,-87.56963
367508330,2022-03-31T00:01:12,29.64185,-91.1141
369045000,2022-03-31T00:00:19,29.13673,-90.20217
319278000,2022-03-31T00:00:29,26.74962,-80.05107
368161120,2022-03-31T00:00:49,30.01441,-90.82974
367328540,2022-03-31T00:01:08,29.42878,-94.82619
367719830,2022-03-31T00:01:08,38.01567,-90.08827
368032610,2022-03-31T00:01:10,30.72653,-88.05583
368181020,2022-03-31T00:01:10,29.79923,-90.01193
367702550,2022-03-31T00:01:13,29.93909,-90.1786
367430210,2022-03-31T00:00:35,34.81992,-92.40798
367754820,2022-03-31T00:01:06,48.49286,-122.67989
367627470,2022-03-31T00:00:39,29.8922,-91.91142
367424310,2022-03-31T00:00:46,31.33238,-92.48178
352306000,2022-03-31T00:01:10,26.46201,-79.5105
368149820,2022-03-31T00:01:18,30.28028,-87.66212
367504890,2022-03-31T00:00:38,29.6675,-90.2063
368032000,2022-03-31T00:01:17,47.62728,-122.38087
367757270,2022-03-31T00:00:00,30.01854,-90.47713
316001193,2022-03-31T00:01:11,49.29844,-123.02918
319048800,2022-03-31T00:00:54,26.74812,-80.05088
367672370,2022-03-31T00:00:01,30.52377,-91.73333
367451290,2022-03-31T00:00:09,35.52616,-89.90365
368005840,2022-03-31T00:00:22,32.75597,-79.91487
209513000,2022-03-31T00:01:03,26.09386,-80.08645
636019582,2022-03-31T00:01:11,48.67004,-125.5391
367605130,2022-03-31T00:01:11,29.96362,-93.86146
636019582,2022-03-31T00:00:00,48.66973,-125.53424
367522540,2022-03-31T00:00:01,30.43539,-91.19502
367504960,2022-03-31T00:00:02,30.77962,-88.06059
368069710,2022-03-31T00:00:19,25.77728,-80.18363
367518480,2022-03-31T00:00:20,29.4705,-94.95636
368175120,2022-03-31T00:00:21,29.7379,-93.88552
368140750,2022-03-31T00:00:06,30.49758,-91.19338
367645040,2022-03-31T00:00:01,30.70843,-88.04355
367135070,2022-03-31T00:00:05,29.70887,-91.21856
367083580,2022-03-31T00:00:02,29.97215,-93.84582
368120250,2022-03-31T00:00:03,26.38742,-80.0725
